path,N,alpha,beam_width,objective
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.3,5,53416.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.4,5,53002.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.5,5,52861.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.6,5,55180.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.7,5,52944.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.8,5,53001.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.9,5,52265.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,1,5,54059.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.1,6,54126.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.2,6,54409
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.3,6,52815.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.4,6,52053.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.5,6,53407.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.6,6,53576.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.7,6,52448.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.8,6,52413.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.9,6,52238.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,1,6,52881.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.1,7,51992.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.2,7,52785.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.3,7,52267.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.4,7,52221.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.5,7,52370.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.6,7,53110.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.7,7,50742.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.8,7,52021.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.9,7,52486.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,1,7,52318.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.1,8,52142.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.2,8,51885.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.3,8,53217
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.4,8,51173.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.5,8,52844.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.6,8,53337.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.7,8,51033.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.8,8,52020.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.9,8,52107.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,1,8,52335.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.1,9,52574.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.2,9,51042.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.3,9,51167.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.4,9,52376.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.5,9,51881.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.6,9,52439.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.7,9,51289.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.8,9,51630
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.9,9,50475.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,1,9,51093.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.1,10,52762.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.2,10,51583.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.3,10,52343.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.4,10,51603
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.5,10,51457.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.6,10,51794.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.7,10,49751.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.8,10,50387.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,0.9,10,51271.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt,1000,1,10,51862.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,1,65177.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,1,63718.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,1,65688.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,1,62934.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,1,65443
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,1,65457.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,1,64835.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,1,65859.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,1,63090
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,1,64906.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,2,60640.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,2,59782.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,2,61544.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,2,60139.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,2,59698
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,2,60964.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,2,60379.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,2,58720.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,2,59331.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,2,60567.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,3,58859.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,3,57462.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,3,59551.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,3,57074.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,3,59075.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,3,58653.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,3,57172.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,3,58334
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,3,57785.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,3,56408.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,4,58654.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,4,57899.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,4,57980.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,4,55363.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,4,58078.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,4,56616.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,4,56448.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,4,55513.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,4,55852.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,4,55352.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,5,55783.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,5,54443.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,5,54985.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,5,55013.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,5,56280.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,5,57041
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,5,56136.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,5,53562.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,5,54924.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,5,54021.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,6,55421.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,6,55598.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,6,53558.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,6,54461.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,6,55177
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,6,56189.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,6,54972.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,6,53675.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,6,55713.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,6,54029.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,7,55698.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,7,53983.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,7,54534.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,7,54407
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,7,57100
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,7,54445.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,7,54224.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,7,52402.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,7,54729.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,7,52951.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,8,55979.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,8,54206.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,8,54105.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,8,53676.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,8,53810
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,8,53256.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,8,54510.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,8,52999.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,8,56175.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,8,52214.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,9,53937.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,9,53933.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,9,53849.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,9,53312.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,9,52553.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,9,53080
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,9,53200.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,9,53184.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,9,53387.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,9,52234.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.1,10,52966.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.2,10,52388.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.3,10,53950.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.4,10,52327.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.5,10,52564.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.6,10,52923.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.7,10,54679.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.8,10,51401.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,0.9,10,53204.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt,1000,1,10,52085.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,1,65394.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,1,65057
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,1,63812.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,1,65754.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,1,66009
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,1,64774.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,1,63426.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,1,65118.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,1,64815.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,1,63063.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,2,60430
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,2,60440.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,2,60278.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,2,62321.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,2,62101.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,2,61041.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,2,59702.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,2,58902.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,2,57664.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,2,59420.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,3,57622.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,3,57433.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,3,58703.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,3,58056.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,3,58163.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,3,57329.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,3,55561.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,3,57443.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,3,58223.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,3,57694.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,4,58091.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,4,57575.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,4,58082
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,4,57851
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,4,56653.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.6,4,58362.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.7,4,55495.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.8,4,56183.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.9,4,55951.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,1,4,55951
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.1,5,54537.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.2,5,55243.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.3,5,55911.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.4,5,55515.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt,1000,0.5,5,56019.2
